x,g_0_2,g_gc,g_0_5
-3.6664720600500416,0.711407898363528,0.7641388077327238,5.999860415530184
-3.6613427856547123,0.7127200451540657,0.7592806432217418,5.955645377585324
-3.6562135112593825,0.7140275534072735,0.7544731271744032,5.911696699852297
-3.6510842368640533,0.7153303480630179,0.74971594062887,5.868013305937393
-3.6459549624687235,0.7166283543934149,0.7450087654225721,5.824594121523462
-3.6408256880733942,0.7179214980028332,0.7403512841922146,5.781438074369911
-3.635696413678065,0.7192097048278888,0.735743180373764,5.738544094312713
-3.6305671392827352,0.7204929011374464,0.731184138202458,5.695911113264396
-3.625437864887406,0.7217710135326225,0.726673842712807,5.653538065214059
-3.620308590492076,0.7230439689467851,0.7222119797385851,5.6114238862273655
-3.615179316096747,0.7243116946455508,0.7177982359128443,5.569567514446534
-3.6100500417014176,0.7255741182267839,0.7134322986678936,5.527967890090343
-3.604920767306088,0.7268311676206025,0.7091138562353263,5.486623955454148
-3.5997914929107586,0.7280827710893731,0.704842597645988,5.445534654909852
-3.5946622185154293,0.7293288572277112,0.7006182127300082,5.404698934905922
-3.5895329441200996,0.7305693549624843,0.6964403921167757,5.364115743967395
-3.5844036697247703,0.7318041935528059,0.6923088272349527,5.3237840326958645
-3.579274395329441,0.7330333025900444,0.6882232103124746,5.283702753769493
-3.5741451209341113,0.7342566119978158,0.6841832343765393,5.243870861942995
-3.569015846538782,0.7354740520319869,0.6801885932536154,5.204287314047654
-3.5638865721434527,0.7366855532806738,0.6762389815694443,5.164951068991325
-3.558757297748123,0.7378910466642439,0.6723340947490313,5.125861087758402
-3.5536280233527937,0.7390904634353077,0.6684736290166513,5.087016333409856
-3.5484987489574644,0.740283735178739,0.6646572813958611,5.048415771083231
-3.5433694745621347,0.7414707938116507,0.6608847497094672,5.01005836799261
-3.5382402001668054,0.7426515715834079,0.6571557325795594,4.971943093428657
-3.533110925771476,0.7438260010756266,0.6534699294274886,4.934068918758585
-3.5279816513761464,0.7449940152021752,0.64982704047388,4.8964348174261785
-3.522852376980817,0.7461555472091692,0.6462267667386301,4.859039764951789
-3.517723102585488,0.7473105306749734,0.6426688100408944,4.821882738932315
-3.512593828190158,0.7484588995102057,0.6391528729991078,4.784962719041225
-3.507464553794829,0.7496005879577303,0.6356786590309709,4.748278687028554
-3.5023352793994995,0.750735530592662,0.6322458723534514,4.711829626720892
-3.49720600500417,0.7518636623223731,0.6288542179827927,4.6756145240214
-3.4920767306088405,0.7529849183864712,0.625503401734498,4.639632366909792
-3.486947456213511,0.7540992343568296,0.6221931302233497,4.6038821454423555
-3.4818181818181815,0.7552065461375599,0.6189231108633904,4.568362851751926
-3.476688907422852,0.7563067899650278,0.6156930518679355,4.533073480047915
-3.471559633027523,0.7573999024078542,0.6125026622495786,4.498013026616294
-3.466430358632193,0.7584858203668996,0.6093516518201632,4.463180489819581
-3.461301084236864,0.7595644810752804,0.6062397311908185,4.428574870096878
-3.4561718098415346,0.760635822098366,0.6031666117719381,4.394195169963844
-3.451042535446205,0.7616997813337716,0.6001320057731834,4.360040394012689
-3.4459132610508756,0.7627562970113602,0.5971356262034839,4.326109548912195
-3.4407839866555463,0.7638053076932492,0.5941771868710413,4.292401643407704
-3.4356547122602166,0.7648467522738045,0.591256402383326,4.258915688321123
-3.430525437864887,0.7658805699796415,0.5883729881470767,4.225650696550918
-3.425396163469558,0.7669067003696268,0.585526660368304,4.192605683072127
-3.4202668890742283,0.7679250833348767,0.5827171360522825,4.159779664936327
-3.4151376146788985,0.7689356590987543,0.5799441330035573,4.127171661271678
-3.4100083402835697,0.7699383682168794,0.5772073698259543,4.094780693282913
-3.40487906588824,0.7709331515771125,0.5745065659225448,4.062605784251283
-3.3997497914929102,0.7719199503995761,0.5718414414956952,4.030645959534653
-3.3946205170975814,0.7728987062366293,0.5692117175470242,3.998900246567421
-3.3894912427022517,0.7738693609728906,0.5666171158774227,3.9673676748605415
-3.384361968306922,0.7748318568252271,0.5640573590870586,3.936047276001561
-3.379232693911593,0.7757861363427501,0.5615321705753562,3.9049380836545584
-3.3741034195162634,0.7767321424068308,0.559041274541026,3.8740391335601974
-3.3689741451209336,0.7776698182310807,0.556584395982026,3.843349463535679
